ID,InstallYear,Diameter,Length,Material,ExpBreak (Target),Age2018
13225,1994,8,18,12,0,24
17543,1994,12,1871.03,12,0,24
17551,1994,12,211.12,12,0,24
17576,1994,12,1.66,12,0,24
17580,1994,12,315.14,12,0,24
9025,1994,8,18,12,0,24
9113,1994,8,897.05,12,0,24
17394,1994,12,139.67,12,0,24
17395,1994,8,10.38,12,0,24
17397,1994,12,368.66,12,0,24
17400,1994,12,486.01,12,0,24
17403,1994,8,18,12,0,24
6656,1994,6,16.16,6,0,24
15090,1994,12,275.7,12,0,24
30360,1994,8,4.82,12,0,24
17993,1994,8,17.84,12,0,24
18096,1994,8,1111.45,12,0,24
18099,1994,8,916.88,12,0,24
18100,1994,8,18,12,0,24
18103,1994,8,367.33,12,0,24
18104,1994,8,732.99,12,0,24
18107,1994,8,18,12,0,24
18108,1994,8,561.83,12,0,24
18115,1994,8,628.34,12,0,24
18116,1994,8,54.74,12,0,24
18117,1994,8,13.8,12,0,24
18120,1994,8,18,12,0,24
18121,1994,8,842.84,12,0,24
27731,1994,8,10.32,12,0,24
23847,1994,8,136.95,12,0,24
23848,1994,8,18,12,0,24
23850,1994,8,35.21,12,0,24
23852,1994,8,97.79,12,0,24
23853,1994,8,156.94,12,0,24
23854,1994,8,32.99,12,0,24
23855,1994,8,260.35,12,0,24
23856,1994,8,14.83,12,0,24
23857,1994,8,259.52,12,0,24
23148,1994,8,18,12,0,24
23149,1994,8,1200.49,12,0,24
23152,1994,8,312.17,6,0,24
23884,1994,8,36.05,12,0,24
23887,1994,8,18,12,0,24
23939,1994,8,166.52,12,0,24
30131,1994,12,10,12,0,24
20025,1994,20,18,6,0,24
20026,1994,24,35.9,6,0,24
20027,1994,12,61.45,6,0,24
20029,1994,24,18,6,0,24
20030,1994,24,34.41,6,0,24
20031,1994,24,96.18,6,0,24
20032,1994,24,15.77,6,0,24
20033,1994,24,33,6,0,24
20034,1994,30,28.25,6,0,24
20035,1994,24,18,6,0,24
20036,1994,30,18,6,0,24
20037,1994,24,317.82,6,0,24
20040,1994,24,86.16,6,0,24
19230,1994,12,4.6,12,0,24
19231,1994,12,2.33,12,0,24
19232,1994,12,215.06,12,0,24
41628,1994,8,25.08,12,0,24
41656,1994,8,13.68,12,0,24
41657,1994,8,8.62,12,0,24
41658,1994,8,23.58,12,0,24
24530,1994,6,38.83,6,0,24
18402,1994,8,18,12,0,24
34383,1994,12,355.1,12,0,24
33475,1994,8,4.6,12,0,24
33524,1994,8,2.93,12,0,24
40410,1994,12,306.73,12,0,24
40411,1994,12,179.15,12,0,24
20194,1994,8,868.18,12,0,24
20197,1994,8,39.88,12,0,24
20198,1994,8,18,12,0,24
20199,1994,8,18,12,0,24
20201,1994,8,18,12,0,24
20202,1994,8,159.73,12,0,24
20208,1994,8,18,12,0,24
20211,1994,8,18,12,0,24
20212,1994,8,324.66,12,0,24
20213,1994,8,18,12,0,24
20216,1994,4,18,12,0,24
19416,1994,12,19.02,12,0,24
19417,1994,12,19.8,12,0,24
19418,1994,12,17.71,12,0,24
19431,1994,8,18,6,0,24
29658,1994,12,804.56,12,0,24
23405,1994,8,17.17,12,0,24
21159,1994,12,108.11,12,0,24
21202,1994,12,18,12,0,24
21207,1994,12,51.12,12,0,24
23950,1994,8,595.11,12,0,24
24064,1994,6,14.78,6,0,24
24066,1994,6,6.27,6,0,24
24067,1994,6,13.47,6,0,24
18429,1994,8,19.58,12,0,24
18591,1994,8,34.05,12,0,24
35421,1994,8,18,12,0,24
35423,1994,8,511.49,12,0,24
35424,1994,8,706.53,12,0,24
35425,1994,12,734.71,12,0,24
24707,1994,6,23.45,6,0,24
35428,1994,8,46.89,12,0,24
35429,1994,8,561.59,12,0,24
35430,1994,8,18,12,0,24
35431,1994,8,228.59,12,0,24
35432,1994,8,15.4,12,0,24
35433,1994,8,50,12,0,24
35434,1994,8,104.94,12,0,24
35435,1994,8,18,12,0,24
19527,1994,12,19.1,12,0,24
19531,1994,12,18,12,0,24
19532,1994,12,222.78,12,0,24
20498,1994,6,5.11,12,0,24
20500,1994,12,771.26,12,0,24
20505,1994,12,12.25,12,0,24
20534,1994,8,21.45,12,0,24
20537,1994,8,519.12,12,0,24
20538,1994,8,23.64,12,0,24
20545,1994,8,186.97,12,0,24
20546,1994,8,18,12,0,24
20547,1994,8,41.82,12,0,24
20548,1994,8,249.6,12,0,24
20551,1994,8,59.04,12,0,24
20552,1994,8,114.58,12,0,24
18669,1994,8,62.63,12,0,24
18670,1994,8,86.87,12,0,24
18833,1994,12,980.58,12,0,24
18834,1994,12,466.02,12,0,24
21496,1994,8,18,12,0,24
21499,1994,8,581.31,12,0,24
38240,1994,8,14.32,6,0,24
38246,1994,8,216.73,12,0,24
23563,1994,12,18,12,0,24
23564,1994,12,41.95,12,0,24
23612,1994,8,1300.42,12,0,24
23613,1994,8,15.46,12,0,24
23614,1994,8,14.33,12,0,24
23615,1994,8,14.75,12,0,24
23616,1994,8,905.7,12,0,24
23698,1994,8,866.67,12,0,24
23700,1994,8,263.53,12,0,24
30599,1994,8,283.2,12,0,24
39901,1994,8,115.3,12,0,24
39902,1994,4,4.37,12,0,24
39903,1994,4,5.52,12,0,24
39904,1994,4,178.22,12,0,24
39905,1994,4,219.64,12,0,24
39907,1994,8,22.88,12,0,24
39908,1994,4,55.44,12,0,24
39909,1994,4,18,12,0,24
39911,1994,4,155.14,12,0,24
38820,1994,6,18,6,0,24
38832,1994,6,18,6,0,24
40064,1994,6,318,6,0,24
40065,1994,6,725.58,6,0,24
34605,1994,12,97.58,12,0,24
43195,1994,8,5.85,12,0,24
35436,1994,8,18,12,0,24
35437,1994,8,463.32,12,0,24
35438,1994,8,18,12,0,24
35439,1994,8,283.14,12,0,24
35440,1994,8,18,12,0,24
35441,1994,8,425.04,12,0,24
39464,1994,12,14.24,12,0,24
39465,1994,12,70.48,12,0,24
39466,1994,12,910.36,12,0,24
39469,1994,12,18,12,0,24
39470,1994,12,18,12,0,24
39471,1994,12,2.4,12,0,24
39472,1994,12,428.92,12,0,24
37849,1994,6,13.23,6,0,24
37855,1994,12,15.29,6,0,24
41444,1994,8,269.87,12,0,24
40990,1994,8,406.35,12,0,24
40992,1994,8,526.12,12,0,24
41090,1994,24,52.54,6,0,24
41091,1994,24,14,6,0,24
41092,1994,24,10,6,0,24
41523,1994,8,19.57,12,0,24
33910,1994,8,4.49,6,0,24
33911,1994,8,4.54,6,0,24
33920,1994,8,1.18,12,0,24
33941,1994,8,0.55,12,0,24
34811,1994,12,814.8,12,0,24
34814,1994,12,608.07,12,0,24
34815,1994,12,18,12,0,24
38993,1994,16,52.28,6,0,24
39085,1994,12,8.29,12,0,24
41921,1994,8,18.76,12,0,24
42951,1994,12,20.02,12,0,24
42952,1994,12,23.14,12,0,24
42953,1994,12,106.89,12,0,24
32186,1994,6,9.56,6,0,24
32187,1994,8,33.79,12,0,24
32188,1994,8,12.35,6,0,24
32192,1994,6,10.93,6,0,24
32258,1994,8,6.33,12,0,24
32259,1994,8,518.39,12,0,24
38025,1994,8,29.27,12,0,24
38026,1994,8,29.02,12,0,24
34296,1994,12,781.75,12,0,24
34302,1994,12,596.27,12,0,24
34304,1994,12,18.07,12,0,24
34320,1994,8,4.6,12,0,24
39698,1994,8,18,12,0,24
39699,1994,8,307.22,12,0,24
39708,1994,8,190.55,12,0,24
33275,1994,12,1.88,12,0,24
33356,1994,8,2.24,12,0,24
36645,1994,6,7.53,6,0,24
36647,1994,6,13.55,6,0,24
36658,1994,6,21.4,6,0,24
35040,1994,8,30.58,12,0,24
35041,1994,8,532.57,12,0,24
35042,1994,8,18,12,0,24
35043,1994,8,18,12,0,24
35124,1994,8,161.62,12,0,24
35154,1994,8,814.1,12,0,24
42895,1994,6,15.99,6,0,24
42916,1994,10,14,12,0,24
41331,1994,8,145.07,12,0,24
41332,1994,8,935.62,12,0,24
41333,1994,8,834.01,12,0,24
41334,1994,12,18,12,0,24
41335,1994,12,779.4,12,0,24
41336,1994,12,490.07,12,0,24
41340,1994,8,808.85,12,0,24
41341,1994,8,1011.07,12,0,24
45522,1994,12,165.22,12,0,24
45568,1994,8,20.91,12,0,24
45590,1994,8,3,12,0,24
45800,1994,8,0.81,12,0,24
45868,1994,8,26.65,12,0,24
45891,1994,8,2.01,12,0,24
45905,1994,8,8.19,12,0,24
45936,1994,12,3.2,12,0,24
45967,1994,8,0.4,12,0,24
46022,1994,8,0.45,12,0,24
46027,1994,8,0.62,12,0,24
46160,1994,8,44.99,12,0,24
1584,1993,6,308.63,12,0,25
17778,1993,8,329.91,12,0,25
17845,1993,8,18,12,0,25
17846,1993,8,57.99,12,0,25
17850,1993,8,315.96,12,0,25
4516,1993,8,18,12,0,25
4517,1993,8,331.45,12,0,25
4519,1993,8,18,12,0,25
4639,1993,8,651.73,12,0,25
16076,1993,8,16.51,12,0,25
16077,1993,8,483.35,12,0,25
16078,1993,8,561.7,12,0,25
16079,1993,8,514.41,12,0,25
16080,1993,8,145.19,12,0,25
15355,1993,12,18,12,0,25
12232,1993,8,263.14,12,0,25
12348,1993,8,6.25,12,0,25
12377,1993,8,127.61,12,0,25
12378,1993,8,262.71,12,0,25
12381,1993,8,49.04,12,0,25
12382,1993,8,271.95,12,0,25
12385,1993,8,115.71,12,0,25
12386,1993,8,63.66,12,0,25
12387,1993,8,368.86,12,0,25
12390,1993,8,99.73,12,0,25
12391,1993,8,18,12,0,25
12392,1993,8,271.47,12,0,25
12393,1993,8,18,12,0,25
12394,1993,8,29.58,12,0,25
12395,1993,8,288.74,12,0,25
12398,1993,8,123.55,12,0,25
12399,1993,8,338.51,12,0,25
12400,1993,8,270.39,12,0,25
12403,1993,8,81.09,12,0,25
12414,1993,8,98.29,12,0,25
12417,1993,4,18,12,0,25
12418,1993,4,331.94,12,0,25
12419,1993,8,18,12,0,25
12420,1993,8,386.24,12,0,25
12421,1993,8,18,12,0,25
12422,1993,8,33.01,12,0,25
12425,1993,4,293.46,12,0,25
12426,1993,8,291.57,12,0,25
12427,1993,8,18,12,0,25
12428,1993,4,258.14,12,0,25
12429,1993,8,49.65,12,0,25
15539,1993,8,24.11,12,0,25
15540,1993,8,11.58,12,0,25
15541,1993,8,200.18,12,0,25
15542,1993,8,18,12,0,25
15543,1993,8,208.97,12,0,25
15544,1993,8,319.81,12,0,25
3644,1993,6,20.34,6,0,25
1623,1993,8,207.71,12,0,25
1725,1993,6,322.64,12,0,25
1729,1993,6,329.73,12,0,25
1733,1993,6,339.89,12,0,25
2614,1993,8,23.57,12,0,25
2615,1993,8,17.52,12,0,25
2618,1993,8,10.8,12,0,25
2619,1993,8,15.61,12,0,25
2620,1993,8,9.39,12,0,25
2651,1993,8,15.78,12,0,25
2652,1993,8,13.99,12,0,25
4385,1993,8,322.4,12,0,25
4386,1993,8,25.82,12,0,25
4387,1993,8,159.11,12,0,25
4069,1993,8,18,12,0,25
4070,1993,8,619.11,12,0,25
4073,1993,8,421.18,12,0,25
4074,1993,8,47.06,12,0,25
4075,1993,8,18,12,0,25
4076,1993,8,41.56,12,0,25
4079,1993,8,330.56,12,0,25
4185,1993,12,24.48,12,0,25
4186,1993,12,682.99,12,0,25
4187,1993,12,41.16,12,0,25
4193,1993,12,131.97,12,0,25
11345,1993,8,18.87,6,0,25
1915,1993,8,11.71,12,0,25
2048,1993,8,18,12,0,25
2454,1993,8,504.87,12,0,25
2494,1993,8,15.99,12,0,25
2501,1993,8,145.14,12,0,25
5892,1993,8,455.17,12,0,25
5895,1993,8,20.65,12,0,25
13804,1993,8,582.88,12,0,25
13806,1993,8,179.4,12,0,25
13886,1993,8,320.44,12,0,25
13887,1993,8,18,12,0,25
13888,1993,8,18,12,0,25
13890,1993,8,319.31,12,0,25
13891,1993,8,707.51,12,0,25
13894,1993,8,690.62,12,0,25
13895,1993,8,297.14,12,0,25
13505,1993,8,8.58,12,0,25
13508,1993,8,283.33,12,0,25
13510,1993,8,18,12,0,25
13514,1993,8,15.68,12,0,25
13516,1993,8,18.43,12,0,25
11790,1993,12,430.4,12,0,25
11805,1993,8,26.23,12,0,25
16670,1993,12,1.34,12,0,25
16671,1993,12,765.18,12,0,25
16674,1993,12,6.56,12,0,25
16696,1993,8,15.21,12,0,25
16697,1993,8,30.36,12,0,25
16699,1993,8,14.32,12,0,25
16700,1993,8,16.79,12,0,25
16710,1993,8,9.19,12,0,25
16719,1993,8,40.41,12,0,25
19813,1993,8,1.18,12,0,25
12903,1993,8,268.59,12,0,25
12904,1993,8,46.04,12,0,25
13029,1993,8,18.81,12,0,25
13030,1993,8,132.3,12,0,25
13031,1993,4,22.86,12,0,25
13032,1993,4,162.01,12,0,25
13033,1993,8,114.08,12,0,25
13039,1993,8,166.8,12,0,25
13040,1993,4,18,12,0,25
13041,1993,4,225.79,12,0,25
13042,1993,8,165.08,12,0,25
29132,1993,6,280.6,12,0,25
15787,1993,8,156.12,12,0,25
15788,1993,8,18.67,12,0,25
15790,1993,8,241.34,12,0,25
15791,1993,8,283.26,12,0,25
15793,1993,8,18,12,0,25
15916,1993,12,18,12,0,25
15917,1993,12,368.78,12,0,25
15926,1993,12,263.36,12,0,25
15927,1993,8,167.77,12,0,25
15928,1993,12,11.72,12,0,25
15931,1993,8,26.64,12,0,25
15945,1993,8,272.8,12,0,25
15946,1993,8,18,12,0,25
15947,1993,12,13.45,12,0,25
29218,1993,6,326.37,12,0,25
6179,1993,8,185.26,12,0,25
12462,1993,8,14.9,12,0,25
12464,1993,8,13.18,12,0,25
12465,1993,8,373.1,12,0,25
12466,1993,8,22.76,12,0,25
12468,1993,8,19.16,12,0,25
12469,1993,8,446.54,12,0,25
12470,1993,8,10.6,12,0,25
12471,1993,8,11.29,12,0,25
12474,1993,8,18.01,12,0,25
12475,1993,4,119.49,12,0,25
12477,1993,8,18,12,0,25
12504,1993,8,18,12,0,25
9507,1993,8,166.25,12,0,25
18869,1993,12,204.87,6,0,25
18991,1993,6,2.04,6,0,25
16572,1993,8,10.41,12,0,25
16593,1993,12,4.42,12,0,25
16606,1993,12,89.65,12,0,25
16607,1993,12,17.79,12,0,25
16608,1993,8,15.63,12,0,25
16609,1993,12,42.99,12,0,25
16612,1993,8,14.33,12,0,25
16617,1993,8,9.11,12,0,25
16618,1993,12,18,12,0,25
16637,1993,12,596.68,12,0,25
40895,1993,12,5.45,12,0,25
40896,1993,12,4.93,12,0,25
12179,1993,8,237.1,12,0,25
12180,1993,8,18,12,0,25
12181,1993,8,171.05,12,0,25
12182,1993,8,255.13,12,0,25
12214,1993,8,18,12,0,25
12215,1993,8,4.51,12,0,25
12222,1993,8,539.87,12,0,25
6428,1993,8,18,12,0,25
6458,1993,8,274.25,12,0,25
6459,1993,8,18,12,0,25
6460,1993,8,18,12,0,25
6461,1993,8,340.29,12,0,25
6469,1993,8,358.45,12,0,25
15546,1993,8,18,12,0,25
15603,1993,8,463.64,12,0,25
15624,1993,8,93.67,12,0,25
15732,1993,8,538.82,12,0,25
15733,1993,8,266.29,12,0,25
15734,1993,8,18,12,0,25
15735,1993,8,28.21,12,0,25
15736,1993,8,18.66,12,0,25
15737,1993,8,143.01,12,0,25
15738,1993,8,253.04,12,0,25
15739,1993,8,305.77,12,0,25
15740,1993,8,110.68,12,0,25
13698,1993,8,517.32,12,0,25
13705,1993,8,469.88,12,0,25
13707,1993,8,262.19,12,0,25
13711,1993,8,567.14,12,0,25
13766,1993,8,18,12,0,25
13767,1993,8,316.98,12,0,25
13770,1993,8,628.72,12,0,25
13773,1993,8,18,12,0,25
13774,1993,8,285.85,12,0,25
16274,1993,8,581.84,12,0,25
16333,1993,12,91.24,12,0,25
16336,1993,12,11.12,12,0,25
16344,1993,8,388.04,12,0,25
16345,1993,8,18.22,12,0,25
17584,1993,8,1342.21,12,0,25
17638,1993,8,319.88,12,0,25
17641,1993,8,219.01,12,0,25
17643,1993,8,280.51,12,0,25
17647,1993,8,228.14,12,0,25
17650,1993,8,334.25,12,0,25
17707,1993,8,5.31,12,0,25
9108,1993,8,14.21,12,0,25
9109,1993,8,514.63,12,0,25
11707,1993,8,245.55,12,0,25
11708,1993,8,18,12,0,25
11709,1993,8,18,12,0,25
11710,1993,8,18,12,0,25
11711,1993,12,121.38,12,0,25
11713,1993,12,42.23,12,0,25
11746,1993,8,729.62,12,0,25
14917,1993,8,18,12,0,25
14925,1993,8,734.87,12,0,25
14953,1993,12,1445.26,12,0,25
12796,1993,8,125.28,12,0,25
15085,1993,12,18,12,0,25
15089,1993,12,425.15,12,0,25
30356,1993,8,450,12,0,25
30358,1993,12,50,6,0,25
30359,1993,12,50,6,0,25
18037,1993,8,35.08,12,0,25
18038,1993,8,655.6,12,0,25
23851,1993,8,270.54,12,0,25
19097,1993,8,7.59,12,0,25
19147,1993,12,268.73,12,0,25
19255,1993,8,267.24,12,0,25
22473,1993,8,4.35,6,0,25
20874,1993,8,18.64,12,0,25
20877,1993,8,708.75,12,0,25
20878,1993,8,273.15,12,0,25
20880,1993,8,18,12,0,25
20882,1993,8,209.96,12,0,25
20885,1993,8,159.72,12,0,25
18308,1993,12,18,6,0,25
34402,1993,8,100.72,12,0,25
33564,1993,12,3.49,12,0,25
33572,1993,8,4.17,12,0,25
33583,1993,12,7.27,12,0,25
40436,1993,12,97.04,12,0,25
19478,1993,8,507.98,12,0,25
19479,1993,8,23.41,6,0,25
23378,1993,8,18,12,0,25
21104,1993,8,429.35,12,0,25
21246,1993,12,578.85,6,0,25
21247,1993,12,18,6,0,25
21250,1993,12,18,6,0,25
21251,1993,12,18,6,0,25
21252,1993,12,18,6,0,25
21253,1993,12,18,6,0,25
21254,1993,12,25.42,6,0,25
21257,1993,12,18,6,0,25
21258,1993,12,378.21,6,0,25
21259,1993,12,593.56,6,0,25
21264,1993,12,238.23,6,0,25
18451,1993,8,608.65,12,0,25
18452,1993,8,18,12,0,25
18595,1993,8,260.42,12,0,25
18596,1993,8,18,12,0,25
18600,1993,8,11.18,12,0,25
40496,1993,8,542.11,12,0,25
19641,1993,4,28.47,12,0,25
19643,1993,8,29.26,12,0,25
19645,1993,8,67.21,12,0,25
19647,1993,8,229.96,12,0,25
19648,1993,4,86.34,12,0,25
19650,1993,8,304.74,12,0,25
38111,1993,12,281.07,12,0,25
18847,1993,8,20.88,12,0,25
21326,1993,8,216.86,12,0,25
38236,1993,8,154.51,12,0,25
38237,1993,8,94.2,12,0,25
38238,1993,8,142.37,12,0,25
23642,1993,8,128.84,12,0,25
23645,1993,8,610.71,12,0,25
23649,1993,8,18,12,0,25
23651,1993,8,628.74,12,0,25
39870,1993,8,22.19,12,0,25
39871,1993,8,23.72,12,0,25
39872,1993,8,720.97,12,0,25
38910,1993,6,21.43,12,0,25
38925,1993,8,22.77,12,0,25
38944,1993,8,329.27,12,0,25
38952,1993,8,104.42,12,0,25
33695,1993,8,1.63,12,0,25
37667,1993,12,22.57,6,0,25
37672,1993,12,413.64,6,0,25
37682,1993,8,4.24,6,0,25
36997,1993,8,15.67,12,0,25
41433,1993,8,700.08,12,0,25
40991,1993,8,183.33,12,0,25
36494,1993,8,466.72,6,0,25
33955,1993,8,0.77,12,0,25
33957,1993,4,1.13,12,0,25
33997,1993,8,2.93,12,0,25
33999,1993,8,1.25,12,0,25
34005,1993,6,17.91,12,0,25
34844,1993,8,1061.73,12,0,25
40584,1993,12,56.88,12,0,25
41892,1993,12,562.09,12,0,25
39078,1993,8,19.04,12,0,25
39079,1993,8,299.86,12,0,25
39082,1993,8,136.71,12,0,25
39173,1993,8,874.7,12,0,25
41965,1993,8,18,12,0,25
42007,1993,8,13.86,6,0,25
33355,1993,8,2.44,12,0,25
33416,1993,8,1.99,12,0,25
39841,1993,12,526.33,12,0,25
45654,1993,8,5.59,12,0,25
45655,1993,8,1.53,12,0,25
45798,1993,8,3.33,12,0,25
45886,1993,8,3.2,12,0,25
45938,1993,8,2.41,12,0,25
1598,1992,8,382.57,12,0,26
4853,1992,12,14.33,12,0,26
4881,1992,8,6.74,6,0,26
17836,1992,8,696.18,6,0,26
3866,1992,8,18,12,0,26
3941,1992,6,7.99,6,0,26
3942,1992,4,18,6,0,26
3943,1992,4,18,6,0,26
3944,1992,4,18,6,0,26
3946,1992,4,18,6,0,26
8307,1992,8,12.06,6,0,26
8344,1992,6,19.56,6,0,26
8345,1992,6,19.98,6,0,26
8359,1992,6,41.24,6,0,26
8360,1992,6,10,6,0,26
8375,1992,6,13.88,6,0,26
8376,1992,6,22.57,6,0,26
8377,1992,6,13.06,6,0,26
8379,1992,6,19.54,6,0,26
8381,1992,6,11.71,6,0,26
8383,1992,6,13.89,6,0,26
8386,1992,6,19.97,6,0,26
4592,1992,8,207.63,12,0,26
4593,1992,8,281.11,12,0,26
15995,1992,8,12.49,12,0,26
15996,1992,8,32.32,12,0,26
16019,1992,8,24.24,12,0,26
16023,1992,8,17.67,12,0,26
16070,1992,8,281.11,12,0,26
16071,1992,8,264.87,12,0,26
16072,1992,8,31.01,12,0,26
16074,1992,8,421.84,12,0,26
16075,1992,8,24.57,12,0,26
16123,1992,8,441.93,12,0,26
16126,1992,8,213.03,12,0,26
16144,1992,12,5.47,12,0,26
16145,1992,12,9.33,12,0,26
12230,1992,8,18,12,0,26
12233,1992,8,393.83,12,0,26
12238,1992,8,210.04,12,0,26
12239,1992,8,33.34,12,0,26
12240,1992,6,18,12,0,26
12241,1992,8,18,12,0,26
12350,1992,12,267.8,12,0,26
12354,1992,8,18,12,0,26
12360,1992,8,254.48,12,0,26
12362,1992,8,165.11,12,0,26
12364,1992,8,18,12,0,26
12365,1992,8,263.18,12,0,26
12366,1992,8,131.87,12,0,26
12367,1992,8,18,12,0,26
12368,1992,8,18,12,0,26
12371,1992,8,249.74,12,0,26
12372,1992,8,18,12,0,26
12375,1992,8,143.54,12,0,26
12376,1992,8,230.79,12,0,26
3612,1992,12,598.53,12,0,26
2127,1992,6,15.87,6,0,26
2132,1992,8,14.5,12,0,26
2133,1992,8,14.5,12,0,26
2136,1992,8,15.43,12,0,26
2138,1992,8,17,12,0,26
2144,1992,12,343,6,0,26
2148,1992,8,54.8,12,0,26
2149,1992,12,11.41,6,0,26
2152,1992,8,79.19,12,0,26
2153,1992,8,259.18,12,0,26
2154,1992,8,3.06,12,0,26
2157,1992,8,15.32,6,0,26
2162,1992,8,325.41,12,0,26
2165,1992,8,11.08,12,0,26
2166,1992,8,1.5,12,0,26
2174,1992,12,292.99,6,0,26
2177,1992,12,22.71,6,0,26
2194,1992,8,9.61,12,0,26
2211,1992,8,14.73,12,0,26
2212,1992,8,626.26,12,0,26
2220,1992,8,26.94,12,0,26
2227,1992,8,14.61,12,0,26
2244,1992,8,14.5,12,0,26
1665,1992,8,337.22,12,0,26
1666,1992,8,262.9,12,0,26
1719,1992,6,12.15,12,0,26
1720,1992,6,15.63,12,0,26
1804,1992,8,22.14,12,0,26
1813,1992,8,287.06,12,0,26
39387,1992,16,639.57,6,0,26
2552,1992,12,18.26,12,0,26
2560,1992,8,77.76,12,0,26
2561,1992,8,510.62,12,0,26
2592,1992,8,28.65,12,0,26
4302,1992,8,598.86,12,0,26
4304,1992,8,121.46,12,0,26
4331,1992,8,30.48,12,0,26
4332,1992,8,171.8,12,0,26
4333,1992,8,16.7,12,0,26
4336,1992,8,89.35,12,0,26
4337,1992,8,17.72,12,0,26
9803,1992,4,16.15,6,0,26
16918,1992,6,18,12,0,26
16921,1992,8,17.19,12,0,26
16927,1992,8,49.4,12,0,26
16928,1992,8,1.59,12,0,26
5666,1992,12,13.32,12,0,26
5682,1992,8,242.36,12,0,26
5387,1992,16,844.16,6,0,26
5489,1992,6,64.86,6,0,26
5344,1992,8,3.39,12,0,26
5345,1992,8,80.34,6,0,26
5372,1992,16,956.68,6,0,26
4156,1992,8,281.87,12,0,26
4160,1992,8,31.68,12,0,26
4166,1992,12,259.38,6,0,26
4169,1992,8,47.67,12,0,26
3597,1992,12,18,12,0,26
3602,1992,12,414.5,12,0,26
4970,1992,8,15.63,6,0,26
4971,1992,12,114.68,12,0,26
4972,1992,6,92.33,6,0,26
5041,1992,6,9.11,6,0,26
5042,1992,6,8.25,6,0,26
9219,1992,8,18,12,0,26
9222,1992,8,3.34,12,0,26
9223,1992,12,403.68,12,0,26
2285,1992,8,293.34,12,0,26
2286,1992,8,102.94,12,0,26
2294,1992,8,404.78,12,0,26
2298,1992,8,372.24,12,0,26
2306,1992,8,350.8,4,0,26
1884,1992,4,411.07,6,0,26
1984,1992,8,17.79,12,0,26
1990,1992,8,264.22,12,0,26
1992,1992,8,551.66,12,0,26
1999,1992,8,214.85,12,0,26
2000,1992,8,47.75,12,0,26
2001,1992,8,37.38,12,0,26
2004,1992,8,18,12,0,26
2005,1992,8,405.22,12,0,26
2008,1992,8,118.75,12,0,26
2009,1992,8,18,12,0,26
9356,1992,6,205.25,12,0,26
5896,1992,8,292.35,12,0,26
5897,1992,8,18,12,0,26
5898,1992,12,18,12,0,26
13778,1992,8,328.73,12,0,26
13796,1992,8,18,12,0,26
13797,1992,8,362.42,12,0,26
13798,1992,8,355.07,12,0,26
13872,1992,8,799.89,12,0,26
13873,1992,8,1045.09,12,0,26
13874,1992,8,18,12,0,26
13875,1992,8,1038,12,0,26
13882,1992,8,18,12,0,26
13889,1992,8,218.77,12,0,26
13980,1992,8,909.77,12,0,26
13431,1992,12,1331.86,12,0,26
11890,1992,8,370.7,12,0,26
11920,1992,8,327.19,12,0,26
16779,1992,8,540.63,12,0,26
19855,1992,8,70.34,12,0,26
19856,1992,8,26.04,12,0,26
13049,1992,8,18,12,0,26
13050,1992,8,160.4,12,0,26
15885,1992,8,370.14,12,0,26
15895,1992,12,66.9,12,0,26
15906,1992,8,237.33,12,0,26
15985,1992,8,220.29,12,0,26
29183,1992,8,283.29,6,0,26
20718,1992,16,321.03,6,0,26
9493,1992,12,8.05,12,0,26
12600,1992,8,425.1,12,0,26
15284,1992,8,18.3,6,0,26
15285,1992,12,17.85,6,0,26
15286,1992,12,86.47,6,0,26
16499,1992,8,29.08,12,0,26
16530,1992,16,52.03,6,0,26
16550,1992,16,296.27,6,0,26
16551,1992,16,80.12,6,0,26
16555,1992,16,436.63,6,0,26
16558,1992,16,25.13,6,0,26
19025,1992,12,51.47,12,0,26
19027,1992,12,241.18,12,0,26
19080,1992,8,283.88,12,0,26
27340,1992,8,19.9,12,0,26
25028,1992,6,16.98,6,0,26
25032,1992,8,293.48,12,0,26
25033,1992,8,27.9,12,0,26
25036,1992,4,14.76,6,0,26
40799,1992,8,4.59,12,0,26
40834,1992,8,667.15,12,0,26
40847,1992,8,14.12,12,0,26
12102,1992,12,291.41,12,0,26
12103,1992,12,17.62,12,0,26
12224,1992,8,147.54,12,0,26
12225,1992,8,18,12,0,26
12226,1992,8,346.19,12,0,26
12229,1992,8,295.75,12,0,26
15695,1992,8,18,12,0,26
14134,1992,8,842.77,12,0,26
13697,1992,8,17.78,12,0,26
13699,1992,8,18,12,0,26
13701,1992,8,18,12,0,26
13702,1992,8,18,12,0,26
13703,1992,8,306.93,12,0,26
13704,1992,8,18,12,0,26
13706,1992,8,18,12,0,26
13732,1992,8,69.66,12,0,26
13733,1992,8,18,6,0,26
13734,1992,8,185.59,12,0,26
13735,1992,8,171.89,12,0,26
13775,1992,8,546.01,12,0,26
16252,1992,8,563.41,12,0,26
16268,1992,8,18,12,0,26
16318,1992,12,218.16,12,0,26
16319,1992,12,110.54,12,0,26
16322,1992,12,565.51,12,0,26
16329,1992,12,428.43,12,0,26
16330,1992,12,50.58,12,0,26
16331,1992,12,93.75,12,0,26
16354,1992,12,506.85,12,0,26
9705,1992,8,15.13,12,0,26
9706,1992,8,40.63,12,0,26
9707,1992,8,64.58,12,0,26
9709,1992,8,18,12,0,26
9711,1992,8,51.6,12,0,26
